olores,color,espumas,mat_susp,tem_agua,tem_aire,od,ph,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,Poblacion_partido,año,campaña_otoño,campaña_primavera,campaña_verano,codigo
0.0,0.0,0.0,0.0,25.5,16.428571428571427,3.22,6.87,10000.0,3200.0,600.0,4.0,1.6,0.98,0.46,6.4,32.0,0.0,367554.0,2021.0,0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0,18.4,17.0,8.2,7.337142857142857,6500.0,6200.0,4000.0,4.9,1.0,0.33,0.33,4.4,29.0,0.0,297282.0,2022.0,0.0,1.0,0.0,30.0
0.0,0.0,0.0,1.0,22.0,22.0,8.4,8.29,23000.0,20000.0,4000.0,6.2,0.99,0.7,0.5714285714285714,10.0,56.2,0.0,100930.0,2024.0,0.0,0.0,1.0,7.0
0.0,0.0,0.0,0.0,15.0,16.0,9.44,7.99,2500.0,2000.0,100.0,6.2,0.82,0.36,0.36,13.0,23.77142857142857,340.0,297282.0,2021.0,1.0,0.0,0.0,30.0
0.0,0.0,0.0,0.0,14.5,8.0,5.71,7.52,20000.0,1100.0,1540.0,21.9,1.7855714285714284,0.34,0.3,10.0,24.0,0.0,63997.0,2022.0,1.0,0.0,0.0,22.0
0.0,0.0,0.0,1.0,25.5,28.0,6.79,6.6,2000.0,1200.0,320.0,7.3,0.44,0.27,0.23,3.0,15.0,0.0,282281.0,2023.0,0.0,0.0,1.0,41.0
0.0,0.0,0.0,0.0,20.942857142857143,25.0,6.092857142857143,7.878571428571428,6835.714285714285,3430.0,841.4285714285714,5.6,0.049,0.33,0.32,3.1,45.0,0.0,63997.0,2022.0,0.0,0.0,1.0,19.0
0.0,0.0,0.0,1.0,21.0,24.0,2.94,6.5,300.0,260.0,400.0,2.5285714285714285,0.47,0.13,0.2371428571428571,3.571428571428572,23.0,0.0,446949.0,2023.0,0.0,1.0,0.0,39.0
0.0,0.0,0.0,0.0,20.0,18.0,6.03,7.3,3500.0,200.0,1800.0,1.9,0.23,1.4,0.44,5.4,18.0,0.0,100930.0,2022.0,0.0,0.0,1.0,6.0
0.0,0.0,0.0,0.0,26.0,32.5,5.9,7.3,5000.0,2000.0,450.0,9.0,0.6,0.36,0.32,3.1,9.4,0.0,297282.0,2021.0,0.0,1.0,0.0,29.0
0.0,0.0,0.0,0.0,18.6,12.0,7.21,7.024285714285715,1060.0,850.0,620.0,2.6,0.12,0.36,0.19,4.128571428571428,35.0,0.0,446949.0,2022.0,0.0,1.0,0.0,39.0
0.0,0.0,0.0,0.0,20.0,16.0,7.340000000000002,8.429999999999998,2600.0,200.0,10.0,13.3,0.88,0.35,0.27,9.4,16.0,0.0,63997.0,2022.0,0.0,0.0,0.0,19.0
0.0,0.0,0.0,0.0,23.8,20.0,8.27,7.98,2200.0,50.0,30.0,7.0,0.16,1.1,0.41,3.1,39.0,0.0,63997.0,2021.0,0.0,0.0,1.0,20.0
0.0,0.0,0.0,0.0,26.0,26.0,11.52,8.94,190000.0,20000.0,500.0,5.4,0.34,0.47,0.19,13.0,50.0,0.0,358712.0,2021.0,0.0,1.0,0.0,13.0
0.0,0.0,0.0,0.0,11.0,19.0,7.58,8.21,110.0,290.0,15.0,4.1,0.41,0.31,0.27,2.5,70.0,0.0,100930.0,2021.0,0.0,1.0,0.0,9.0
0.0,0.0,0.0,0.0,12.7,13.0,8.18,7.09,3000.0,100.0,580.0,2.6,0.28,0.13,0.13,3.571428571428572,32.0,0.0,446949.0,2022.0,0.0,0.0,0.0,33.0
0.0,0.0,0.0,0.0,12.2,10.0,6.33,8.7,600.0,600.0,360.0,10.5,3.2,1.7,1.1,4.0,90.0,0.0,100930.0,2023.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,15.1,15.2,11.82,8.37,58000.0,500.0,80.0,12.2,1.5,0.36,0.36,9.0,14.0,0.0,358712.0,2022.0,0.0,0.0,0.0,13.0
0.0,0.0,0.0,0.0,23.0,22.0,8.16,8.08,95000.0,76000.0,1500.0,4.6,1.43,0.76,0.6542857142857141,7.371428571428571,72.0,0.0,100930.0,2024.0,0.0,0.0,1.0,6.0
0.0,0.0,0.0,0.0,7.0,9.0,9.99,9.22,300.0,20.0,20.0,3.928571428571429,1.3,0.33,0.23,5.0,75.0,0.0,100930.0,2021.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,1.0,16.3,11.0,8.53,7.27,240.0,200.0,300.0,4.2,0.19,0.57,0.1742857142857143,3.6142857142857134,38.0,0.0,446949.0,2023.0,0.0,0.0,0.0,31.0
0.0,0.0,0.0,0.0,15.6,8.0,7.75,7.99,1600.0,200.0,45.0,13.2,1.2227142857142856,0.23,0.18,2.3,55.0,0.0,63997.0,2022.0,1.0,0.0,0.0,23.0
0.0,0.0,0.0,0.0,21.5,15.0,8.3,7.052857142857143,160.0,100.0,160.0,3.4,0.1,0.7171428571428571,0.1614285714285714,3.6142857142857134,30.0,0.0,446949.0,2022.0,0.0,1.0,0.0,31.0
0.0,0.0,0.0,0.0,16.0,22.0,8.12,6.97,800.0,540.0,140.0,3.8,0.8684285714285712,0.24,0.3071428571428571,7.3,11.0,0.0,633391.0,2023.0,0.0,1.0,0.0,26.0
0.0,0.0,0.0,0.0,19.2,12.0,6.91,7.072857142857143,830.0,820.0,640.0,2.5,0.1,0.19,0.16,3.5714285714285707,29.0,0.0,446949.0,2022.0,0.0,1.0,0.0,38.0
0.0,0.0,0.0,0.0,17.1,14.0,7.06,8.0,1300.0,1000.0,120.0,3.6,1.6,0.67,0.52,3.3714285714285714,21.0,0.0,367554.0,2022.0,0.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,13.1,11.3,5.14,6.74,38000.0,11000.0,3500.0,16.7,1.9,0.77,0.36,4.0,15.0,0.0,282281.0,2023.0,0.0,0.0,0.0,40.0
0.0,0.0,0.0,0.0,24.0,32.0,6.12,6.96,5000.0,2000.0,40.0,4.0,0.44,0.4214285714285714,0.1,3.842857142857144,33.0,20.0,446949.0,2021.0,0.0,1.0,0.0,39.0
0.0,0.0,0.0,0.0,12.9,12.0,12.04,9.32,300.0,20.0,10.0,5.4,7.0,0.57,0.57,4.1,24.8,60.0,63997.0,2021.0,1.0,0.0,0.0,20.0
0.0,0.0,0.0,0.0,24.7,28.0,4.17,6.85,1900.0,360.0,150.0,2.5,0.34,0.59,0.3,4.328571428571429,50.0,0.0,446949.0,2021.0,0.0,0.0,1.0,39.0
1.0,0.0,0.0,0.0,15.9,8.0,1.61,6.7,9000.0,2000.0,100.0,3.0,5.6,0.62,0.62,7.3,28.0,45.0,446949.0,2021.0,1.0,0.0,0.0,37.0
0.0,0.0,0.0,0.0,25.4,23.0,1.9,7.4,20457.14285714286,5671.428571428572,3101.428571428572,2.0,2.1,0.4014285714285714,0.3214285714285714,3.7285714285714286,12.6,0.0,171616.0,2024.0,0.0,1.0,0.0,27.0
0.0,0.0,0.0,0.0,26.1,16.428571428571427,2.21,7.21,40000.0,39000.0,1300.0,2.8,23.0,0.82,0.79,9.1,21.0,0.0,367554.0,2021.0,0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0,16.0,13.0,10.88,9.18,24.0,11200.0,5000.0,21.5,4.4,0.43,0.42,5.5,20.0,0.0,100930.0,2023.0,1.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,22.0,24.0,6.45,8.11,600.0,400.0,80.0,7.2,1.3397142857142854,0.43,0.2257142857142857,2.8000000000000003,180.0,0.0,63997.0,2024.0,0.0,0.0,1.0,21.0
0.0,0.0,0.0,0.0,24.5,20.0,4.1,7.58,1300.0,100.0,280.0,7.5,0.2,0.88,0.33,3.371428571428571,40.0,0.0,63997.0,2021.0,0.0,0.0,1.0,21.0
0.0,0.0,0.0,1.0,18.5,15.1,8.62,7.147142857142859,4200.0,4000.0,570.0,4.4,0.93,0.29,0.29,4.942857142857143,19.0,0.0,282281.0,2022.0,0.0,1.0,0.0,41.0
0.0,0.0,0.0,0.0,15.4,12.6,2.16,7.05,42000.0,1000.0,800.0,7.314285714285712,2.3,0.65,0.71,4.2,22.0,0.0,367554.0,2021.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,18.4,14.0,4.46,7.5,103000.0,35000.0,640.0,11.5,1.1842857142857144,0.79,0.73,6.1000000000000005,23.0,0.0,367554.0,2022.0,1.0,0.0,0.0,2.0
1.0,0.0,0.0,1.0,19.90571428571429,28.5,12.87,9.31,6000.0,5000.0,185.0,4.0,0.42,0.82,0.5,5.757142857142858,75.0,11.428571428571429,358712.0,2021.0,0.0,0.0,1.0,12.0
0.0,0.0,0.0,1.0,26.0,14.0,5.65,7.177142857142857,15000.0,4700.0,920.0,5.1,1.2,0.26,0.23,2.1,21.0,0.0,171616.0,2023.0,0.0,0.0,1.0,27.0
0.0,0.0,0.0,0.0,18.285714285714285,20.0,6.932857142857143,8.381428571428572,300.0,200.0,50.0,7.4,1.3655714285714284,0.53,0.3071428571428571,3.957142857142857,68.1,0.0,63997.0,2024.0,0.0,0.0,1.0,18.0
0.0,1.0,0.0,1.0,25.2,24.0,5.02,6.4,2000.0,1100.0,100.0,7.3,3.8,0.5,0.4,4.3,20.0,0.0,446949.0,2023.0,0.0,0.0,1.0,35.0
0.0,0.0,0.0,0.0,19.82857142857143,10.0,6.184285714285715,8.301428571428572,150.0,100.0,30.0,6.2,0.14,0.6,0.38,3.7,39.0,0.0,63997.0,2022.0,0.0,1.0,0.0,19.0
0.0,0.0,0.0,0.0,13.3,13.0,7.5,7.08,10000.0,600.0,300.0,3.0,0.44,0.11,0.11,4.1571428571428575,30.0,0.0,446949.0,2022.0,0.0,0.0,0.0,36.0
0.0,1.0,0.0,1.0,22.0,20.0,1.6,7.45,18000.0,16000.0,3500.0,5.3,1.55,0.3914285714285714,0.2542857142857143,11.0,38.7,0.0,301968.0,2024.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,25.9,28.0,8.27,7.24,7600.0,1400.0,1.5,10.1,0.75,0.52,0.36,4.1,16.0,0.0,282281.0,2023.0,0.0,0.0,1.0,42.0
0.0,0.0,0.0,0.0,18.0,16.0,11.7,9.39,32000.0,32000.0,1500.0,22.5,6.3,0.61,0.51,4.8,12.0,0.0,100930.0,2023.0,1.0,0.0,0.0,10.0
0.0,0.0,0.0,1.0,18.5,13.0,7.49,7.399999999999999,80.0,70.0,4.0,4.7,1.3,0.31,0.3,4.385714285714285,17.0,0.0,633391.0,2022.0,0.0,1.0,0.0,24.0
0.0,0.0,0.0,0.0,24.7,20.785714285714285,5.6,7.4,1300.0,600.0,100.0,3.1,0.6,0.22,0.2,7.0,35.0,0.0,3121707.0,2022.0,0.0,0.0,1.0,16.0
0.0,0.0,0.0,0.0,15.1,20.785714285714285,10.0,7.8,4000.0,3.0,300.0,11.5,0.75,0.3242857142857143,0.37,8.014285714285714,48.0,0.0,3121707.0,2022.0,0.0,0.0,0.0,17.0
0.0,0.0,0.0,0.0,13.1,15.0,10.43,8.02,160000.0,4.0,2.0,16.4,0.22,0.42,0.42,5.6,12.0,0.0,282281.0,2022.0,0.0,0.0,0.0,40.0
0.0,0.0,0.0,0.0,18.382857142857144,20.0,6.231428571428572,8.134285714285715,12000.0,9000.0,400.0,6.9,0.36,0.7285714285714285,0.4928571428571429,7.185714285714286,59.4,0.0,358712.0,2024.0,0.0,0.0,1.0,12.0
0.0,0.0,0.0,0.0,21.0,19.0,6.4,7.0,300.0,160.0,110.0,3.6,1.3,0.33,0.32,4.357142857142858,29.0,0.0,297282.0,2022.0,0.0,1.0,0.0,28.0
0.0,0.0,0.0,0.0,22.0,23.0,2.13,6.81,11000.0,7400.0,200.0,1.8,1.36,0.54,0.4528571428571429,5.085714285714286,123.0,0.0,446949.0,2024.0,0.0,0.0,1.0,35.0
1.0,1.0,1.0,0.0,25.7,23.0,0.8,6.6,8300.0,5251.428571428572,1512.857142857143,1.1,3.9,0.537142857142857,0.4114285714285714,4.357142857142857,19.4,0.0,446949.0,2024.0,0.0,1.0,0.0,35.0
0.0,0.0,0.0,0.0,17.1,17.0,9.87,7.99,13000.0,6.0,2.0,20.6,0.49,0.3671428571428571,0.42,6.5,12.0,0.0,282281.0,2022.0,0.0,0.0,0.0,42.0
0.0,0.0,0.0,0.0,18.0,18.0,7.6,7.4,19.0,19.0,5500.0,4.928571428571429,0.9,0.17,0.16,8.27142857142857,40.0,0.0,3121707.0,2023.0,1.0,0.0,0.0,16.0
0.0,1.0,0.0,1.0,24.1,20.0,1.02,6.39,1100.0,100.0,370.0,8.8,0.049,0.55,0.54,2.6,18.0,0.0,446949.0,2022.0,0.0,0.0,1.0,34.0
0.0,0.0,0.0,0.0,18.7,12.0,8.54,8.085714285714285,600.0,500.0,270.0,5.9,0.22,0.51,0.31,5.9,34.0,0.0,358712.0,2022.0,0.0,1.0,0.0,13.0
0.0,0.0,0.0,0.0,16.6,14.0,5.36,7.66,92000.0,6.0,610.0,10.8,4.1,0.27,0.27,6.5,13.0,0.0,367554.0,2022.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,27.0,27.5,12.65,9.18,6000.0,1400.0,100.0,5.7,0.89,0.75,0.59,5.757142857142858,70.0,11.428571428571429,358712.0,2021.0,0.0,1.0,0.0,12.0
1.0,1.0,1.0,1.0,23.4,27.0,10.34,9.16,1200.0,100.0,40.0,5.2,0.06,0.39,0.38,4.7,65.0,0.0,63997.0,2022.0,0.0,0.0,1.0,20.0
0.0,0.0,0.0,0.0,26.0,25.0,4.31,6.71,4000.0,600.0,400.0,2.7,2.0,0.26,0.3614285714285714,3.0,13.0,0.0,446949.0,2023.0,0.0,1.0,0.0,32.0
0.0,1.0,0.0,1.0,10.0,12.0,6.67,8.117142857142856,80000.0,80000.0,12000.0,5.2,1.2,0.7357142857142857,0.39,7.371428571428571,18.2,0.0,100930.0,2022.0,0.0,1.0,0.0,10.0
0.0,0.0,0.0,0.0,23.0,22.0,6.4,7.39,500.0,500.0,150.0,2.9,1.9,0.29,0.3785714285714285,4.6,30.0,0.0,367554.0,2023.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,13.8,14.0,8.61,7.06,900.0,80.0,90.0,2.1,23.0,0.14,0.14,3.614285714285714,22.0,0.0,446949.0,2022.0,0.0,0.0,0.0,31.0
0.0,0.0,0.0,0.0,14.8,13.0,9.9,7.09,1000.0,200.0,68.0,2.1,1.1,0.7171428571428571,0.2728571428571428,3.614285714285714,27.0,0.0,446949.0,2021.0,0.0,0.0,0.0,31.0
0.0,0.0,0.0,0.0,24.9,21.571428571428573,8.1,8.1,35000.0,5200.0,6100.0,4.4,1.7,0.25,0.27,6.9,13.0,0.0,3121707.0,2021.0,0.0,1.0,0.0,15.0
0.0,0.0,0.0,0.0,23.0,23.0,4.86,7.231428571428572,28000.0,20000.0,10000.0,14.4,2.1,0.36,0.4057142857142857,2.7,6.2,0.0,297282.0,2023.0,0.0,1.0,0.0,29.0
0.0,0.0,0.0,0.0,16.2,14.5,5.95,7.79,5000.0,2400.0,60.0,3.6,3.3,0.33,0.33,6.0,38.84285714285714,80.0,367554.0,2021.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,25.2,19.0,0.5,7.3,141311.14285714287,120000.0,1400.0,1.4,1.2,1.1,0.5428571428571429,10.0,30.7,0.0,367554.0,2024.0,0.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,24.5,20.0,7.7,8.0,3957.328571428571,2637.1428571428573,811.4285714285714,7.3,0.3,0.3242857142857143,0.2571428571428572,3.757142857142857,27.9,0.0,297282.0,2024.0,0.0,1.0,0.0,30.0
0.0,0.0,0.0,0.0,15.2,21.571428571428573,6.9,7.6,50000.0,11000.0,4100.0,4.2,3.09,0.1,0.38,6.457142857142857,32.0,0.0,3121707.0,2021.0,0.0,0.0,0.0,14.0
0.0,0.0,0.0,1.0,18.0,15.0,5.88,7.16,4.0,600.0,930.0,4.3,0.75,0.21,0.2,3.571428571428572,50.0,0.0,446949.0,2023.0,1.0,0.0,0.0,37.0
0.0,0.0,0.0,0.0,20.8,18.0,7.17,7.57,3800.0,1000.0,180.0,4.4,1.2,0.98,0.49,3.8571428571428568,22.0,0.0,633391.0,2021.0,0.0,0.0,1.0,25.0
0.0,0.0,0.0,0.0,16.4,21.714285714285715,6.2,7.3,20000.0,15000.0,800.0,7.1,1.16,0.3985714285714286,0.2,6.757142857142858,84.0,0.0,3121707.0,2022.0,1.0,0.0,0.0,15.0
0.0,0.0,0.0,0.0,10.0,12.0,6.32,7.77,80000.0,10000.0,3700.0,3.5142857142857147,9.3,1.3,1.2,6.9,10.0,0.0,100930.0,2021.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,1.0,24.0,28.0,7.41,6.58,7000.0,1600.0,300.0,5.4,0.92,0.41,0.24,4.9,14.0,0.0,282281.0,2023.0,0.0,0.0,1.0,40.0
1.0,0.0,0.0,0.0,14.4,14.0,0.45,7.14,36257.142857142855,186.0,11.0,3.028571428571429,23.0,2.8,0.2428571428571429,5.3,13.0,0.0,446949.0,2022.0,0.0,0.0,0.0,32.0
0.0,0.0,0.0,0.0,18.0,14.0,7.82,7.08,235.0,220.0,140.0,2.2857142857142856,0.07,0.1,0.1614285714285714,3.6142857142857134,65.0,0.0,446949.0,2023.0,1.0,0.0,0.0,39.0
0.0,0.0,0.0,0.0,12.6,13.0,8.99,8.08,500.0,200.0,230.0,10.7,1.1,0.77,0.26,3.1,32.0,0.0,63997.0,2023.0,0.0,0.0,0.0,23.0
0.0,0.0,0.0,0.0,27.8,28.0,4.84,7.69,5100.0,2000.0,260.0,4.6,0.69,0.85,0.3,4.4,27.0,0.0,297282.0,2021.0,0.0,0.0,1.0,28.0
0.0,0.0,0.0,0.0,20.228571428571428,14.0,8.48,8.085714285714285,2.0,2000.0,7600.0,16.7,2.1,0.43,0.42,7.9,23.0,0.0,358712.0,2023.0,1.0,0.0,0.0,11.0
0.0,0.0,0.0,0.0,22.0,21.0,8.120000000000001,7.57,1100.0,800.0,10.0,8.3,0.78,0.44,0.3,5.0,58.0,0.0,633391.0,2024.0,0.0,0.0,1.0,26.0
0.0,0.0,0.0,0.0,14.5,22.285714285714285,8.6,7.6,13000.0,6000.0,3100.0,3.4,1.8,0.08,0.19,6.471428571428571,31.0,0.0,3121707.0,2021.0,0.0,0.0,0.0,15.0
0.0,0.0,0.0,0.0,27.8,20.785714285714285,8.0,7.7,1100.0,1100.0,400.0,4.928571428571429,0.4,0.35,0.29,7.0,33.0,0.0,3121707.0,2023.0,0.0,0.0,1.0,14.0
0.0,0.0,0.0,0.0,20.4,14.0,6.24,7.055714285714286,4000.0,3000.0,600.0,2.8,1.0,0.2,0.2,4.328571428571428,28.0,0.0,446949.0,2022.0,0.0,1.0,0.0,32.0
0.0,0.0,0.0,0.0,23.0,22.0,12.15,8.5,1000.0,200.0,10.0,4.3,0.049,0.37,0.31,4.4,36.0,0.0,633391.0,2022.0,0.0,0.0,1.0,26.0
0.0,0.0,0.0,0.0,16.8,14.5,3.76,7.48,180000.0,70000.0,500.0,3.9,3.9,0.77,0.77,6.7,36.0,65.0,367554.0,2021.0,1.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,18.0,15.0,3.22,7.52,5000.0,2500.0,80.0,15.2,2.9,0.57,0.56,3.8,11.0,0.0,367554.0,2023.0,1.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,26.0,26.0,3.84,6.92,4000.0,2500.0,960.0,3.5,1.7,0.84,0.36,3.0,55.0,0.0,171616.0,2021.0,0.0,0.0,1.0,27.0
0.0,0.0,0.0,0.0,20.0,22.0,3.24,7.341428571428572,24.0,19000.0,5000.0,20.0,2.9,0.43,0.33,3.1,3.5,0.0,297282.0,2023.0,1.0,0.0,0.0,29.0
0.0,0.0,0.0,1.0,24.9,23.3,3.5,6.53,3200.0,200.0,750.0,4.4,3.5,1.1,0.91,3.9,8.9,0.0,446949.0,2022.0,0.0,0.0,1.0,35.0
0.0,0.0,0.0,0.0,18.89,12.0,3.99,7.324285714285714,700.0,500.0,40.0,3.2,3.3,0.78,0.66,4.014285714285714,14.0,0.0,367554.0,2022.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,1.0,24.0,20.0,4.53,7.84,81000.0,75000.0,18400.0,3.842857142857144,11.0,0.96,0.51,23.0,50.0,0.0,100930.0,2023.0,0.0,1.0,0.0,6.0
0.0,1.0,1.0,0.0,25.6,23.0,0.8,6.7,12285.714285714286,6642.857142857143,2010.0,1.2,4.3,0.7571428571428571,0.7442857142857143,5.042857142857143,13.1,0.0,446949.0,2022.0,0.0,1.0,0.0,37.0
0.0,0.0,0.0,0.0,24.8,32.0,7.27,7.13,8000.0,150.0,40.0,2.4857142857142853,0.09,0.8357142857142857,0.3399999999999999,4.157142857142857,32.0,0.0,446949.0,2021.0,0.0,1.0,0.0,38.0
0.0,0.0,0.0,0.0,23.87,26.0,4.85,7.23,1000.0,100.0,240.0,3.7,0.44,0.47,0.32,2.6,27.0,0.0,367554.0,2023.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,24.5,20.0,2.8,7.6,70600.28571428571,96000.0,15000.0,16.6,5.7,0.5,0.5714285714285714,3.0,2.2,0.0,297282.0,2024.0,0.0,1.0,0.0,29.0
0.0,0.0,0.0,1.0,18.0,15.0,3.55,7.08,49857.142857142855,4400.714285714285,912.8571428571428,10.2,1.1,0.32,0.31,2.9,45.0,0.0,367554.0,2023.0,1.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,13.4,14.0,8.05,7.29,50000.0,3.0,380.0,16.3,1.1,0.51,0.39,11.0,27.0,0.0,633391.0,2022.0,0.0,0.0,0.0,26.0
0.0,0.0,0.0,0.0,24.9,27.0,6.4,7.7,4000.0,3600.0,800.0,4.928571428571429,0.3,0.69,0.2499999999999999,7.728571428571429,91.0,0.0,3121707.0,2021.0,0.0,0.0,1.0,16.0
0.0,0.0,0.0,0.0,13.8,13.0,5.63,7.96,11000.0,3000.0,2600.0,20.7,3.5,0.75,0.48,4.5,55.0,0.0,63997.0,2023.0,0.0,0.0,0.0,22.0
0.0,0.0,0.0,0.0,24.7,21.571428571428573,7.2,7.7,23000.0,2500.0,5200.0,5.3,1.6,0.27,0.33,4.2,16.0,0.0,3121707.0,2021.0,0.0,1.0,0.0,14.0
0.0,0.0,0.0,0.0,18.87142857142857,21.0,8.7,8.085714285714285,650.0,400.0,10.0,8.4,0.98,0.42,0.3428571428571428,6.0,69.2,0.0,358712.0,2024.0,0.0,0.0,1.0,11.0
0.0,0.0,0.0,1.0,10.0,12.0,7.331428571428572,8.242857142857144,1400.0,1000.0,380.0,4.6,0.8,0.45,0.43,3.3714285714285714,40.0,0.0,100930.0,2022.0,0.0,1.0,0.0,6.0
0.0,0.0,0.0,0.0,25.8,18.0,1.1,7.4,5857.142857142857,20114.28571428572,935.7142857142856,2.5,1.2,0.5457142857142857,0.33,7.114285714285715,34.1,0.0,367554.0,2024.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,11.0,14.0,7.242857142857143,8.13,700000.0,440.0,30.0,2.1,19.0,1.4,1.4,21.0,11.0,0.0,100930.0,2022.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,24.5,18.185714285714287,1.5,6.7,41142.857142857145,23857.14285714286,16700.0,9.3,1.2,0.4,0.3214285714285714,4.0,24.8,0.0,282281.0,2024.0,0.0,1.0,0.0,40.0
1.0,1.0,0.0,1.0,22.2,19.0,8.4,8.6,34885.71428571428,14716.57142857143,1460.428571428571,3.4,0.5,0.7028571428571428,0.6942857142857142,5.071428571428571,191.0,0.0,100930.0,2024.0,0.0,1.0,0.0,10.0
1.0,1.0,1.0,1.0,20.0,18.0,6.56,8.11,150000.0,2800.0,20000.0,2.0,0.049,1.5,1.3,8.4,4.1,0.0,100930.0,2022.0,0.0,0.0,1.0,10.0
0.0,0.0,0.0,0.0,15.7,14.0,5.07,7.55,70000.0,6.0,600.0,12.6,3.1,0.42,0.42,5.0,12.0,0.0,367554.0,2022.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,15.5,20.785714285714285,9.0,7.7,12000.0,1200.0,360.0,3.5,2.06,0.1,0.42,7.328571428571429,39.6,0.0,3121707.0,2021.0,0.0,0.0,0.0,17.0
0.0,0.0,0.0,0.0,25.2,27.5,4.7,7.6,4000.0,3500.0,40.0,4.928571428571429,0.3,0.76,0.2499999999999999,8.014285714285714,84.0,0.0,3121707.0,2021.0,0.0,0.0,1.0,14.0
0.0,0.0,0.0,0.0,21.014285714285712,21.0,3.0942857142857143,7.345714285714285,18000.0,14000.0,1430.0,3.4,0.61,0.76,0.32,12.0,55.0,0.0,358712.0,2023.0,0.0,1.0,0.0,13.0
0.0,0.0,0.0,0.0,14.2,14.0,6.21,7.12,16000.0,130.0,100.0,13.5,3.9,0.63,0.62,7.3,27.8,0.0,633391.0,2022.0,0.0,0.0,0.0,24.0
0.0,0.0,0.0,1.0,26.1,27.0,1.8,6.2,28000.0,5200.0,3300.0,1.9,7.2,0.43,0.32,7.1,7.5,0.0,297282.0,2022.0,0.0,0.0,1.0,29.0
1.0,1.0,1.0,1.0,10.0,12.0,6.84,8.14,100000.0,30000.0,6200.0,3.928571428571429,13.0,1.5,1.5,5.5,8.7,0.0,100930.0,2021.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,22.0,22.0,6.3,7.39,1000.0,900.0,290.0,3.1,1.3,0.2,0.3457142857142857,3.1,26.0,0.0,367554.0,2023.0,0.0,1.0,0.0,2.0
0.0,0.0,0.0,0.0,22.1,19.0,9.1,8.5,65828.57142857143,1300.0,400.0,3.4,2.507142857142857,0.6514285714285715,0.5442857142857143,4.9,221.0,0.0,100930.0,2024.0,0.0,1.0,0.0,8.0
0.0,0.0,0.0,0.0,17.9,14.0,3.43,7.46,20000.0,4200.0,230.0,3.7,2.9,0.65,0.53,6.4,22.0,0.0,367554.0,2022.0,1.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,20.0,11.0,5.24,6.982857142857142,15200.0,14400.0,2500.0,2.7,0.83,0.19,0.18,5.8,26.0,0.0,446949.0,2022.0,0.0,1.0,0.0,35.0
0.0,1.0,0.0,1.0,25.3,18.0,0.5,7.2,9971.42857142857,5171.428571428572,1525.7142857142858,2.0,3.5,0.8857142857142858,0.6557142857142858,4.314285714285714,11.5,0.0,379542.8571428572,2024.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,16.7,15.0,12.0,8.81,280000.0,3600.0,1580.0,10.0,0.18,0.7,0.67,12.0,45.0,0.0,358712.0,2022.0,1.0,0.0,0.0,11.0
0.0,0.0,0.0,0.0,13.7,14.0,7.64,7.31142857142857,2900.0,2300.0,1400.0,8.6,1.0,0.58,0.28,4.428571428571429,20.0,0.0,297282.0,2023.0,0.0,0.0,0.0,28.0
0.0,0.0,0.0,0.0,21.74285714285714,22.0,6.151428571428572,7.252857142857144,4200.0,500.0,240.0,5.9,0.41,0.24,0.69,1.9,22.0,0.0,282281.0,2022.0,0.0,0.0,1.0,40.0
1.0,0.0,0.0,1.0,23.0,24.0,2.67,6.62,15000.0,13000.0,3000.0,2.3,7.5,0.95,0.34,5.7,20.0,0.0,446949.0,2023.0,0.0,1.0,0.0,35.0
0.0,0.0,0.0,0.0,18.87142857142857,13.0,8.7,8.085714285714285,1.0,900.0,500.0,4.2,0.3,0.39,0.13,5.2,22.0,0.0,358712.0,2023.0,1.0,0.0,0.0,13.0
