codigo,año,campaña,olores,color,espumas,mat_susp,tem_agua,tem_aire,od,ph,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,Poblacion_partido
BZ078,2022.0,otoño,1.0,0.0,0.0,0.0,-0.775545588067279,-0.5617201746100422,1.5833622734360189,2.693563474845654,0.7802685494147307,-0.2654727225642645,-0.3094885372583446,-0.054403686659308365,-0.233407686508103,0.021835708539008482,0.6604914766061069,3.5000135930560283,0.6824993556735497,-0.23814620876225992,-0.19471780864698962
TI007,2022.0,verano,0.0,1.0,0.0,1.0,1.024582856266123,0.2594390437430689,-1.7076230732112954,-1.4408331309000426,-0.10277530573257224,-0.30153996858870996,-0.41316176235068636,-0.10387579112543328,-0.03617844659893928,0.47609732995525716,0.9218503344756125,-0.6045407822986401,-0.7799625975798483,-0.23814620876225992,-0.06946357872759136
TI006,2021.0,primavera,0.0,0.0,0.0,1.0,1.2108030401626815,2.394453011461158,-0.049784795693355643,-0.9185935596479543,-0.37448110731635775,-0.33760721461315535,-0.4292887084761618,-0.4501805223883073,0.36177855632198963,0.581977858255285,-1.0819009091905998,-0.3559220601343001,-0.04873162095314934,-0.23814620876225992,-0.06946357872759136
BS093,2023.0,otoño,0.0,0.0,0.0,0.0,-0.32034069409791316,-0.8901838619512867,-0.1450223137635353,1.184871380117399,-0.39995352621483765,-0.3736744606376008,-0.3978027660407098,-0.5738607835536195,-0.6208691201212273,-0.8627790279031602,-1.1690205284804351,-1.0642508723383628,-0.1706034503909325,-0.23814620876225992,-0.5606446408951659
BS094,2021.0,invierno,0.0,0.0,0.0,0.0,-2.3894538485041226,-1.3828793929631533,1.184775623734897,0.7351650826503224,-0.15372014352953203,-0.30153996858870996,-0.06758434537621369,-0.4501805223883073,-0.5871958352586871,0.0696527213196663,0.22489338015693006,0.5447344428006672,-0.2620073224692699,-0.23814620876225992,-0.5606446408951659
TI003,2021.0,invierno,0.0,0.0,0.0,0.0,-1.0652214296841485,-1.2186475492925313,-1.0691789705926846,-1.0781667619749815,-0.238628206524465,0.311603213826862,0.2011980900483762,-0.9696376192826185,0.20871817058317083,-0.21724935536428044,0.3991326187366006,-0.24333999726742933,-0.536218938704282,-0.23814620876225992,-0.06946357872759136
EN-adic,2023.0,otoño,0.0,0.0,0.0,0.0,-0.4592668630366157,-1.2186475492925313,0.7489002103449219,1.3962540637194347,-0.3048686253837977,-0.014547739508480052,-0.13752263214485697,0.24242894013744093,-0.6208691201212273,-0.6236939639998714,-1.038341099545682,-0.7687229573128268,-0.536218938704282,0.24429426259876907,-0.6130717913378728
CA047,2022.0,verano,0.0,0.0,0.0,0.0,1.065965119354247,0.38847834948427196,0.5851319914411743,-0.048194274227808226,-0.4016516874747363,-0.395314808252268,-0.44387975497063953,-0.22755605229074546,-0.4953596038153958,-0.8388705215128315,-0.167144906647329,-0.14483069225891704,-0.2010714077503783,-0.23814620876225992,3.7274102215007696
SI022,2024.0,verano,0.0,0.0,0.0,0.0,0.7142158831051915,0.09520720007244671,-0.07094868859784015,-0.7735270120779304,-0.3558013334574725,-0.21497857813004098,-0.321007784490827,-0.40070841792218237,-0.5259716809631596,-0.5758769512192138,-0.23559603608934282,-0.7687229573128268,1.151705899009015,-0.23814620876225992,-0.28191895265628997
CA047,2021.0,verano,0.0,0.0,0.0,0.0,1.4384054871473648,0.38847834948427196,0.8320440753268248,0.8222050111923378,-0.40199131972671603,-0.3852159793654233,-0.44004000589314535,-0.2699607132617095,-0.4035233723721045,0.5478228491262439,-0.7396452619805328,0.9622262592653131,2.0535574368486103,-0.23814620876225992,3.7274102215007696
BS094,2024.0,verano,0.0,0.0,1.0,0.0,1.5418611448676753,0.7521345747549356,0.641569039186466,0.9382582492483574,-0.39655720369504033,-0.3808879098424899,-0.44004000589314535,-0.42544447015524495,-0.33705143342267463,-0.21724935536428044,0.8782905248306948,-0.6983591680210324,0.8653070998302244,-0.23814620876225992,-0.5606446408951659
BS092,2021.0,invierno,0.0,0.0,0.0,0.0,-1.5824997182857008,-2.3682704549868867,2.2112244296023875,2.055270665537545,-0.3812737523559524,-0.4025282574571571,-0.39012326788572155,-0.5243886790874946,-0.0974026008944668,1.3163105545296723,-1.2125803381253528,-0.5717043472958027,-0.4448150666259446,-0.23814620876225992,-0.5606446408951659
AV055,2021.0,otoño,0.0,0.0,0.0,0.0,-0.5893254041707205,-0.6438360964453533,-0.9668868215543436,0.2419388209122409,0.016095982460333925,0.023065245631298744,-0.4246810095831688,-0.7222770969519942,0.14749401628764336,0.04574421492933739,0.7040512862510245,-0.14483069225891704,-0.10966753567204092,1.691615676681856,-0.18216640842999088
SI022,2022.0,verano,0.0,0.0,0.0,0.0,1.5418611448676753,1.2448301057668023,-0.18029546860434242,-0.9185935596479543,-0.3065546569204114,-0.3520341130229335,-0.15973832323607307,-0.029667634426245794,-0.41882941094598636,-0.743236495951516,-0.9076616706109292,-1.1299237423440376,-0.5666868960637278,-0.23814620876225992,-0.28191895265628997
EN082,2021.0,invierno,0.0,0.0,0.0,0.0,-1.6859553760060113,-2.3682704549868867,2.161842012825258,2.7660967486306647,-0.403349848734635,-0.4025282574571571,-0.40932201327319223,-0.22755605229074546,-0.31168714092881317,-0.28897487453526716,-0.08002528735749362,1.1357902728517397,-0.2010714077503783,0.03753406058689949,-0.6130717913378728
SF015,2022.0,primavera,0.0,0.0,0.0,0.0,0.1762464629595768,-0.7259520182806645,0.5075310507913986,-0.5165519849538872,-0.38636823613564836,-0.33760721461315535,-0.3517257771107801,-0.5738607835536195,-0.4218906186607628,-0.719327989561187,-0.6898626223863408,-0.45443136514281224,0.042672251125188035,-0.23814620876225992,-0.46030441518392695
AV052,2022.0,verano,0.0,0.0,0.0,0.0,1.3970232240592408,1.1134446308303045,-0.6741196363756438,0.40151202323926694,-0.36599030101686447,-0.2654727225642645,-0.3978027660407098,0.6382057758664399,-0.6334200717518104,0.38046330439394155,0.5733718573162714,1.2671360128630886,-0.6276228107826194,-0.23814620876225992,-0.18216640842999088
SI022,2021.0,primavera,0.0,0.0,0.0,0.0,1.1280385139864333,2.230221167790536,0.020761513988258876,-0.19326082179783213,-0.15372014352953203,-0.23661892574470822,-0.3402065298782977,-0.6480689402528068,-0.005566369451175485,-0.5280599384385559,-0.5156233838066702,-0.8343958273185015,-0.8104305549392942,-0.2064429777871066,-0.28191895265628997
SF015,2022.0,verano,0.0,0.0,0.0,1.0,0.4038489099442601,0.7521345747549356,-0.8787039344523255,-1.2667532738160132,-0.37108478479656043,-0.4025282574571571,-0.347886028033286,-0.15334789559155798,-0.6334200717518104,-0.5997854576095425,0.007094331932341787,-1.1299237423440376,-0.2924752798287157,-0.23814620876225992,-0.46030441518392695
VL031,2023.0,primavera,0.0,0.0,0.0,1.0,0.9211271985458125,0.5879027310843135,-0.44837144539447726,-1.4988597499280525,-0.2216465939254784,0.38373770587575284,0.7003654701226145,-0.4501805223883073,-0.0974026008944668,-0.6715109767805293,-0.3662754650240952,-0.5060314772901281,-0.5971548534231735,-0.23814620876225992,-0.30321317960213917
BS092,2021.0,verano,0.0,0.0,0.0,0.0,0.30039325222394964,1.4090619494374246,-0.5048084931397688,-0.19326082179783213,-0.3778774298361551,-0.30153996858870996,-0.267251297405909,-0.7222770969519942,-0.03617844659893928,0.5717313555165727,0.35557280909168293,-0.2105035622645918,-0.6580907681420651,-0.23814620876225992,-0.5606446408951659
AV054,2023.0,verano,0.0,0.0,0.0,0.0,1.0638960061998413,1.08059826209618,-1.167943804146945,-0.7735270120779304,-0.2895730443214248,-0.2510458241544864,-0.374764271575745,0.9597744548962517,-0.28588553304712655,0.2609207724422973,0.7911709055408594,-0.14483069225891704,-0.4448150666259446,-0.23814620876225992,-0.18216640842999088
