orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua,gobierno_local,sitio,latitud,longitud,Poblacion_partido,Personas_con_cloacas,Actividad_principal,"Agricultura, ganadería, caza y silvicultura",Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,Explotación de minas y canteras,Industria Manufacturera,"Electricidad, gas y agua",Construcción,Servicios
23.0,Polo Petroquímico Dock Sud,AV051,2021-02-24,2021.0,verano,25.3,,4.77,6.61,0.0,0.0,0.0,0.0,2000.0,1320.0,450.0,4.3,0.36,1.0,0.44,,,45.0,,,,0.0,,45.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
23.0,Polo Petroquímico Dock Sud,AV051,2021-05-19,2021.0,otoño,16.2,14.5,5.95,7.79,0.0,0.0,0.0,0.0,5000.0,2400.0,60.0,3.6,3.3,0.33,0.33,6.0,5.2,,80.0,,,,,48.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
23.0,Polo Petroquímico Dock Sud,AV051,2021-08-25,2021.0,invierno,15.1,12.8,3.76,7.11,0.0,0.0,0.0,0.0,40000.0,3000.0,20.0,2.2,2.0,0.61,0.56,3.3,,13.0,,,,,,40.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
23.0,Polo Petroquímico Dock Sud,AV051,2021-10-27,2021.0,primavera,23.9,28.0,4.59,6.76,0.0,0.0,0.0,0.0,2000.0,100.0,100.0,,1.5,0.25,0.29,2.4,52.0,15.0,,,,,,52.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
24.0,Arroyo Sarandí,AV052,2021-02-24,2021.0,verano,25.5,,3.22,6.87,0.0,0.0,0.0,0.0,10000.0,3200.0,600.0,4.0,1.6,0.98,0.46,6.4,,32.0,,,,0.005,,39.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
24.0,Arroyo Sarandí,AV052,2021-05-19,2021.0,otoño,16.2,14.5,4.67,7.69,0.0,0.0,0.0,0.0,9000.0,6400.0,600.0,3.4,2.7,0.48,0.48,7.4,7.1,30.0,75.0,,0.005,,,41.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
24.0,Arroyo Sarandí,AV052,2021-08-25,2021.0,invierno,14.8,12.8,3.7,7.04,0.0,0.0,0.0,0.0,60000.0,3000.0,100.0,2.1,2.2,0.73,0.63,4.8,30.0,11.0,,0.0057,,0.018,,38.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
24.0,Arroyo Sarandí,AV052,2021-10-27,2021.0,primavera,21.4,29.1,4.82,6.82,0.0,0.0,0.0,0.0,2000.0,1000.0,200.0,,0.1,0.35,0.38,3.5,,13.0,,,,,,50.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
26.0,Arroyo Santo Domingo,AV053,2021-02-24,2021.0,verano,26.1,,2.21,7.21,0.0,0.0,0.0,0.0,40000.0,39000.0,1300.0,2.8,23.0,0.82,0.79,9.1,,21.0,,7.4,,0.0,,36.0,Extremadamente deteriorada,Avellaneda,Arroyo Santo Domingo,-34.662.789,-58.296.669,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
26.0,Arroyo Santo Domingo,AV053,2021-05-19,2021.0,otoño,16.7,14.5,3.41,7.71,0.0,0.0,0.0,0.0,32000.0,9000.0,40.0,3.1,2.9,0.61,0.61,8.5,5.1,,50.0,,,,,38.0,Extremadamente deteriorada,Avellaneda,Arroyo Santo Domingo,-34.662.789,-58.296.669,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
26.0,Arroyo Santo Domingo,AV053,2021-08-25,2021.0,invierno,14.7,12.8,5.83,7.21,0.0,0.0,0.0,0.0,400.0,200.0,27.0,2.3,2.7,0.63,0.63,6.5,31.0,21.0,,,,,,59.0,Muy deteriorada,Avellaneda,Arroyo Santo Domingo,-34.662.789,-58.296.669,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
26.0,Arroyo Santo Domingo,AV053,2021-10-27,2021.0,primavera,26.0,29.1,0.74,6.96,0.0,0.0,0.0,0.0,,50000.0,2100.0,,3.1,0.75,0.76,14.0,43.0,10.0,,,,0.04331,,34.0,Extremadamente deteriorada,Avellaneda,Arroyo Santo Domingo,-34.662.789,-58.296.669,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
22.0,Escollera de Propaneros,AV054,2021-02-24,2021.0,verano,26.1,,3.95,6.86,0.0,0.0,0.0,0.0,9000.0,5000.0,800.0,5.2,0.59,2.5,,6.0,,45.0,,,,0.0,,38.0,Extremadamente deteriorada,Avellaneda,Escollera de propaneros,-34.63,-58.328.339,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
22.0,Escollera de Propaneros,AV054,2021-05-19,2021.0,otoño,16.8,14.5,3.76,7.48,0.0,0.0,0.0,0.0,180000.0,70000.0,500.0,3.9,3.9,0.77,0.77,6.7,15.0,36.0,65.0,,,,,34.0,Extremadamente deteriorada,Avellaneda,Escollera de propaneros,-34.63,-58.328.339,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
22.0,Escollera de Propaneros,AV054,2021-08-25,2021.0,invierno,15.4,12.6,2.16,7.05,0.0,0.0,0.0,0.0,42000.0,1000.0,800.0,,2.3,0.65,0.71,4.2,32.0,22.0,,,,,,38.0,Extremadamente deteriorada,Avellaneda,Escollera de propaneros,-34.63,-58.328.339,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
22.0,Escollera de Propaneros,AV054,2021-10-27,2021.0,primavera,21.4,28.0,4.24,6.85,0.0,0.0,0.0,0.0,1000.0,100.0,190.0,,1.0,0.25,0.28,2.7,73.0,14.0,,,,0.00119,,53.0,Muy deteriorada,Avellaneda,Escollera de propaneros,-34.63,-58.328.339,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
25.0,Costa de Villa Domínico     ,AV055,2021-02-24,2021.0,verano,25.6,,2.46,6.97,0.0,0.0,0.0,0.0,1500.0,100.0,370.0,3.7,1.5,0.74,0.48,9.5,,34.0,,,,0.0,,47.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
25.0,Costa de Villa Domínico     ,AV055,2021-05-19,2021.0,otoño,16.7,14.5,3.6,7.7,0.0,0.0,0.0,0.0,25000.0,6000.0,70.0,3.1,2.6,0.55,0.55,4.9,5.0,34.0,60.0,,,,,39.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
25.0,Costa de Villa Domínico     ,AV055,2021-08-25,2021.0,invierno,14.6,12.8,3.73,7.07,0.0,0.0,0.0,0.0,3000.0,1500.0,300.0,,3.1,0.75,0.7,10.0,32.0,10.0,,,,,,46.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
25.0,Costa de Villa Domínico     ,AV055,2021-10-27,2021.0,primavera,25.0,29.1,4.24,6.94,0.0,0.0,0.0,0.0,6000.0,200.0,100.0,2.2,0.4,0.36,0.41,3.7,37.0,12.0,,,,0.00831,,47.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
39.0,Playa La Bagliardi,BS091,2021-02-24,2021.0,verano,20.0,26.0,5.09,7.43,0.0,0.0,0.0,1.0,1000.0,360.0,300.0,3.5,5.4,1.4,1.1,3.9,73.0,18.0,,,,0.005,,42.0,Extremadamente deteriorada,Berisso,Playa La Bagliardi,-34.873.061,-57.810.561,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
39.0,Playa La Bagliardi,BS091,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,Berisso,Playa La Bagliardi,-34.873.061,-57.810.561,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
39.0,Playa La Bagliardi,BS091,2021-08-25,2021.0,invierno,10.0,12.0,6.84,8.14,1.0,1.0,1.0,1.0,100000.0,30000.0,6200.0,,13.0,1.5,1.5,5.5,125.0,8.7,,,,,,28.0,Extremadamente deteriorada,Berisso,Playa La Bagliardi,-34.873.061,-57.810.561,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
40.0,Playa La Bagliardi,BS091,2021-10-27,2021.0,primavera,11.0,19.0,5.7,7.78,0.0,1.0,0.0,1.0,10000.0,700.0,300.0,,0.9,1.1,1.2,3.0,50.0,4.9,,,,,,39.0,Extremadamente deteriorada,Berisso,Playa La Bagliardi,-34.873.061,-57.810.561,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
37.0,Balneario Palo Blanco,BS092,2021-02-24,2021.0,verano,21.0,27.0,4.91,7.4,0.0,0.0,0.0,0.0,1800.0,1500.0,480.0,3.1,2.0,0.77,0.47,4.7,,16.0,,,,0.007,,43.0,Extremadamente deteriorada,Berisso,Balneario Palo Blanco,-34.855.808,-57.838.144,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
37.0,Balneario Palo Blanco,BS092,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,Berisso,Balneario Palo Blanco,-34.855.808,-57.838.144,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
37.0,Balneario Palo Blanco,BS092,2021-08-25,2021.0,invierno,11.9,4.0,12.61,8.95,0.0,0.0,0.0,0.0,1600.0,100.0,160.0,3.9,1.8,,0.11,3.6,,23.0,,,,,,60.0,Muy deteriorada,Berisso,Balneario Palo Blanco,-34.855.808,-57.838.144,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
38.0,Balneario Palo Blanco,BS092,2021-10-27,2021.0,primavera,10.0,19.0,8.2,8.01,0.0,0.0,0.0,1.0,40000.0,1000.0,12.0,3.5,3.1,1.1,0.25,6.8,62.0,14.0,,,,0.06289,,38.0,Extremadamente deteriorada,Berisso,Balneario Palo Blanco,-34.855.808,-57.838.144,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
41.0,Playa La Balandra,BS093,2021-02-24,2021.0,verano,20.0,26.0,4.89,7.75,0.0,0.0,0.0,0.0,1200.0,400.0,240.0,3.3,1.8,0.73,0.42,2.7,,5.3,,,,0.006,,46.0,Muy deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
41.0,Playa La Balandra,BS093,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
41.0,Playa La Balandra,BS093,2021-08-25,2021.0,invierno,7.0,9.0,9.99,9.22,0.0,0.0,0.0,0.0,300.0,20.0,20.0,,1.3,0.33,0.23,5.0,,75.0,,,,,,46.0,Muy deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
42.0,Playa La Balandra,BS093,2021-08-25,2021.0,invierno,7.0,8.0,10.7,9.19,0.0,0.0,0.0,0.0,4200.0,80.0,240.0,,0.7,0.45,0.22,7.3,37.0,75.0,,,,,,43.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
42.0,Playa La Balandra,BS093,2021-10-27,2021.0,primavera,11.0,19.0,8.29,8.39,0.0,1.0,0.0,1.0,3600.0,170.0,2.0,3.9,0.11,,0.11,3.0,58.0,50.0,,,,0.08366,,49.0,Muy deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
40.0,Balneario Municipal,BS094,2021-02-24,2021.0,verano,21.0,27.0,5.89,7.79,0.0,0.0,0.0,0.0,400.0,20.0,180.0,3.3,0.98,0.78,1.1,2.4,,210.0,,13.0,0.0017,0.011,,49.0,Muy deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
40.0,Balneario Municipal,BS094,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
40.0,Balneario Municipal,BS094,2021-08-25,2021.0,invierno,8.0,10.0,9.7,8.04,0.0,0.0,0.0,0.0,15000.0,1500.0,1000.0,4.2,0.2,0.56,0.44,7.0,,29.0,,,,,,41.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
41.0,Balneario Municipal,BS094,2021-10-27,2021.0,primavera,11.0,19.0,7.58,8.21,0.0,0.0,0.0,0.0,110.0,290.0,15.0,4.1,0.41,0.31,0.27,2.5,57.0,70.0,,,,0.04153,,62.0,Muy deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
38.0,Diagonal 66 (descarga cloaca),BS095,2021-02-24,2021.0,verano,24.0,27.0,4.28,7.47,1.0,1.0,1.0,1.0,80000.0,1500.0,480.0,4.0,5.3,1.9,1.2,6.3,45.0,5.9,,,,0.005,,26.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
38.0,Diagonal 66 (descarga cloaca),BS095,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
38.0,Diagonal 66 (descarga cloaca),BS095,2021-08-25,2021.0,invierno,10.0,12.0,6.32,7.77,0.0,0.0,0.0,0.0,80000.0,10000.0,3700.0,,9.3,1.3,1.2,6.9,35.0,10.0,,,,,,37.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
39.0,Diagonal 66 (descarga cloaca),BS095,2021-10-27,2021.0,primavera,10.0,19.0,5.79,7.71,1.0,1.0,1.0,1.0,140000.0,12000.0,,,14.0,1.6,1.5,11.0,55.0,7.0,,,,0.02551,,26.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
31.0,Puerto Trinidad calle 47,BZ077,2021-02-24,2021.0,verano,25.5,26.0,7.51,7.65,0.0,0.0,0.0,0.0,3000.0,2800.0,3000.0,6.2,0.54,0.64,0.94,,55.0,120.0,,,,0.019,,35.0,Extremadamente deteriorada,Berazategui,,,,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
31.0,Puerto Trinidad calle 47,BZ077,2021-05-19,2021.0,otoño,13.0,16.0,12.39,9.23,0.0,0.0,0.0,0.0,29000.0,1000.0,800.0,5.9,0.24,0.22,0.22,4.2,9.8,33.0,75.0,,,,,41.0,Extremadamente deteriorada,Berazategui,,,,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
31.0,Puerto Trinidad calle 47,BZ077,2021-08-25,2021.0,invierno,13.0,12.5,11.82,8.8,0.0,0.0,0.0,0.0,1000.0,100.0,300.0,3.5,0.7,0.22,0.2,7.7,125.0,12.0,,,,,,61.0,Muy deteriorada,Berazategui,,,,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
31.0,Puerto Trinidad calle 47,BZ077,2021-10-27,2021.0,primavera,26.0,26.0,12.47,9.07,0.0,0.0,0.0,0.0,800.0,200.0,30.0,5.9,0.5,0.36,0.25,,52.0,27.0,,,,0.09909,,52.0,Muy deteriorada,Berazategui,,,,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
30.0,Calle 14 y Costa - Salida cloaca,BZ078,2021-02-24,2021.0,verano,,28.5,12.87,9.31,1.0,0.0,0.0,1.0,6000.0,5000.0,185.0,4.0,0.42,0.82,0.5,,59.0,75.0,,8.6,,0.053,,33.0,Extremadamente deteriorada,Berazategui,Calle 14 y costa - salida cloaca,-34.744.169,-58.177.231,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
30.0,Calle 14 y Costa - Salida cloaca,BZ078,2021-05-19,2021.0,otoño,13.0,18.0,15.2,9.66,0.0,0.0,0.0,0.0,20000.0,1000.0,500.0,4.3,0.08,0.22,0.22,3.0,9.5,40.0,65.0,,,,,42.0,Extremadamente deteriorada,Berazategui,Calle 14 y costa - salida cloaca,-34.744.169,-58.177.231,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
30.0,Calle 14 y Costa - Salida cloaca,BZ078,2021-08-25,2021.0,invierno,12.0,16.0,10.13,8.63,0.0,0.0,0.0,0.0,10000.0,500.0,100.0,4.1,0.6,0.29,0.24,7.1,64.0,16.0,,,,,,45.0,Muy deteriorada,Berazategui,Calle 14 y costa - salida cloaca,-34.744.169,-58.177.231,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
30.0,Calle 14 y Costa - Salida cloaca,BZ078,2021-10-27,2021.0,primavera,27.0,27.5,12.65,9.18,0.0,0.0,0.0,0.0,6000.0,1400.0,100.0,5.7,0.89,0.75,0.59,,140.0,70.0,,,,0.21265,,39.0,Extremadamente deteriorada,Berazategui,Calle 14 y costa - salida cloaca,-34.744.169,-58.177.231,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
32.0,Costanera Hudson Calle 63,BZ080,2021-02-24,2021.0,verano,23.5,26.0,9.05,7.87,0.0,0.0,0.0,0.0,2250.0,500.0,185.0,4.1,0.15,0.58,0.59,6.0,50.0,50.0,,7.8,,0.061,,51.0,Muy deteriorada,Berazategui,Costanera Hudson calle 63,-34.753,-58.108.281,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
32.0,Costanera Hudson Calle 63,BZ080,2021-05-19,2021.0,otoño,11.0,15.0,12.67,9.44,0.0,0.0,0.0,0.0,5000.0,800.0,600.0,3.2,0.1,0.75,0.75,3.1,11.0,43.0,80.0,,0.008,,,44.0,Extremadamente deteriorada,Berazategui,Costanera Hudson calle 63,-34.753,-58.108.281,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
32.0,Costanera Hudson Calle 63,BZ080,2021-08-25,2021.0,invierno,12.0,10.0,10.16,9.36,0.0,0.0,0.0,0.0,10000.0,1000.0,100.0,3.4,0.7,,0.15,9.4,62.0,21.0,,0.0052,,0.221,,43.0,Extremadamente deteriorada,Berazategui,Costanera Hudson calle 63,-34.753,-58.108.281,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
32.0,Costanera Hudson Calle 63,BZ080,2021-10-27,2021.0,primavera,26.0,26.0,11.52,8.94,0.0,0.0,0.0,0.0,190000.0,20000.0,500.0,5.4,0.34,0.47,0.19,13.0,,50.0,,0.0057,,0.84016,,33.0,Extremadamente deteriorada,Berazategui,Costanera Hudson calle 63,-34.753,-58.108.281,358712.0,267760.0,"""Agricultura, ganadería, caza y silvicultura""",1.0,2.0,0.0,7.0,6.0,6.0,3.0
,,CA CU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ecológica ciudad universitaria costanera norte,-34.535.878,-58.445.933,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,CA CU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ciudad universitaria: boca de entrada al humedal  desembocadura arroyo white,-34.537.272,-58.448.339,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,CA CU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ciudad universitaria: marisma canal de marea principal,-34.538.686,-58.445.589,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,CA CU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ciudad universitaria: humedal central   planicie de marea,-34.539.667,-58.443.781,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
,,CA CU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ciudad universitaria: dique sur subsistema laguna,-34.540.675,-584.419,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
18.0,Parque de los Niños,CA041,2021-02-24,2021.0,verano,25.2,27.5,4.7,7.6,0.0,0.0,0.0,0.0,4000.0,3500.0,40.0,,0.3,0.76,,,,84.0,,,0.018,0.0,,41.0,Extremadamente deteriorada,CABA,,,,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
18.0,Parque de los Niños,CA041,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,,,,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
18.0,Parque de los Niños,CA041,2021-08-25,2021.0,invierno,15.2,,6.9,7.6,0.0,0.0,0.0,0.0,50000.0,11000.0,4100.0,4.2,3.09,0.1,0.38,,,32.0,,,,,,37.0,Extremadamente deteriorada,CABA,,,,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
18.0,Parque de los Niños,CA041,2021-10-27,2021.0,primavera,24.7,,7.2,7.7,0.0,0.0,0.0,0.0,23000.0,2500.0,5200.0,5.3,1.6,0.27,0.33,4.2,41.0,16.0,,,,0.01543,,39.0,Extremadamente deteriorada,CABA,,,,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
19.0,Costanera Norte - Espigón Abanico,CA044,2021-02-24,2021.0,verano,26.1,27.5,4.7,7.4,0.0,0.0,0.0,0.0,25000.0,3800.0,370.0,,1.2,0.64,,,,59.0,,,0.019,0.001,,34.0,Extremadamente deteriorada,CABA,Costanera norte espigón abanico,-34.547.089,-58.430.231,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
19.0,Costanera Norte - Espigón Abanico,CA044,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Costanera norte espigón abanico,-34.547.089,-58.430.231,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
19.0,Costanera Norte - Espigón Abanico,CA044,2021-08-25,2021.0,invierno,14.5,,8.6,7.6,0.0,0.0,0.0,0.0,13000.0,6000.0,3100.0,3.4,1.8,0.08,0.19,,,31.0,,,,,,41.0,Extremadamente deteriorada,CABA,Costanera norte espigón abanico,-34.547.089,-58.430.231,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
19.0,Costanera Norte - Espigón Abanico,CA044,2021-10-27,2021.0,primavera,24.9,,8.1,8.1,0.0,0.0,0.0,0.0,35000.0,5200.0,6100.0,4.4,1.7,0.25,0.27,6.9,35.0,13.0,,,,0.01246,,39.0,Extremadamente deteriorada,CABA,Costanera norte espigón abanico,-34.547.089,-58.430.231,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
20.0,Club de Pescadores,CA046,2021-02-24,2021.0,verano,24.9,27.0,6.4,7.7,0.0,0.0,0.0,0.0,4000.0,3600.0,800.0,,0.3,0.69,,,,91.0,,,0.02,0.0,,42.0,Extremadamente deteriorada,CABA,Club de pescadores,-34.563.231,-58.404.119,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
20.0,Club de Pescadores,CA046,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Club de pescadores,-34.563.231,-58.404.119,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
20.0,Club de Pescadores,CA046,2021-08-25,2021.0,invierno,14.7,,8.6,7.6,0.0,0.0,0.0,0.0,4000.0,3800.0,810.0,3.6,1.8,0.08,0.2,,,31.0,,,,,,45.0,Muy deteriorada,CABA,Club de pescadores,-34.563.231,-58.404.119,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
20.0,Club de Pescadores,CA046,2021-10-27,2021.0,primavera,24.2,,7.8,7.7,0.0,0.0,0.0,0.0,100000.0,45000.0,490.0,6.1,2.5,,0.17,5.7,35.0,21.0,,,,0.01483,,38.0,Extremadamente deteriorada,CABA,Club de pescadores,-34.563.231,-58.404.119,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
21.0,Reserva Ecológica Costanera Sur - Playita,CA047,2021-02-24,2021.0,verano,26.5,,8.7,8.1,0.0,0.0,0.0,0.0,380.0,340.0,30.0,,0.8,0.76,,,,105.0,,,0.021,0.0,,46.0,Muy deteriorada,CABA,Reserva ecológica costanera sur playita,-34.612.761,-58.340.611,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
21.0,Reserva Ecológica Costanera Sur - Playita,CA047,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,CABA,Reserva ecológica costanera sur playita,-34.612.761,-58.340.611,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
21.0,Reserva Ecológica Costanera Sur - Playita,CA047,2021-08-25,2021.0,invierno,15.5,,9.0,7.7,0.0,0.0,0.0,0.0,12000.0,1200.0,360.0,3.5,2.06,0.1,0.42,,,39.6,,,,,,46.0,Muy deteriorada,CABA,Reserva ecológica costanera sur playita,-34.612.761,-58.340.611,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
21.0,Reserva Ecológica Costanera Sur - Playita,CA047,2021-10-27,2021.0,primavera,23.8,,7.9,7.6,0.0,0.0,0.0,0.0,3000.0,230.0,240.0,4.7,,0.33,0.31,5.2,38.0,10.0,,,,0.00059,,52.0,Muy deteriorada,CABA,Reserva ecológica costanera sur playita,-34.612.761,-58.340.611,3121707.0,3049672.0,"""servicios inmobiliarios, financieros y comercio""",,,,,,,
